filename,status,bars,slow_ratio,center_ratio,fast_ratio,achievement,precision,balance,overall_score,rank,play_tendency,ranking_position,ranking_percentile,ranking_top_percent,ranking_title,error
40_神崎颯馬_グラフ_スキスキハンター♡(3DMV).PNG,OK,3,0.075581,0.761628,0.162791,100.762,76.163,63.415,73.613,AAA,Fast Type,938,52.14007782101168,52.14007782101168,レッドランカー,
40_神崎颯馬_グラフ_セツナDrops.PNG,OK,3,0.085427,0.819095,0.095477,100.819,81.910,94.444,84.417,SSS,Precision Master,98,5.447470817120623,5.447470817120623,プラチナランカー,
40_神崎颯馬_グラフ_催花雨の片道切符.png,OK,3,0.070000,0.730000,0.200000,100.730,73.000,51.852,68.770,AA,Fast Type,1319,73.31851028349082,73.31851028349082,グリーンランカー,
40_神崎颯馬_グラフ_僕の気持ちを描く.png,OK,3,0.030000,0.690000,0.280000,100.690,69.000,19.355,59.071,B,Fast Type,1691,93.99666481378543,93.99666481378543,ホワイトランカー,
40_神崎颯馬_グラフ_熱血☆流星忍法帖.PNG,OK,3,0.046243,0.716763,0.236994,100.717,71.676,32.653,63.872,BBB,Fast Type,1563,86.881600889383,86.881600889383,ブルーランカー,
40_神崎颯馬_グラフ_終わらないシンフォニア.PNG,OK,3,0.081395,0.813953,0.104651,100.814,81.395,87.500,82.616,SS+,Precision Master,184,10.227904391328515,10.227904391328515,シルバーランカー,
40B6A97C-7C95-4D91-A683-05F8A6243698.png,OK,3,0.161111,0.683333,0.155556,100.683,68.333,98.246,74.316,AAA+,Balanced Player,880,48.91606448026681,48.91606448026681,パープルランカー,
40DB37F1-EE57-45A4-AF64-F01DF6CA52CF.jpeg,OK,3,0.303448,0.648276,0.048276,100.648,64.828,27.451,57.352,CCC,Slow Type,1727,95.99777654252362,95.99777654252362,ホワイトランカー,
417AF339-0116-426C-A35E-E056B1DF2222.jpeg,OK,3,0.102740,0.650685,0.246575,100.651,65.068,58.824,63.820,BBB,Fast Type,1566,87.04836020011118,87.04836020011118,ブルーランカー,
41_滝維吹_グラフ_=EYE=.PNG,OK,3,0.085427,0.844221,0.070352,100.844,84.422,90.323,85.602,SSS,Precision Master,61,3.3907726514730405,3.3907726514730405,プラチナランカー,
41_滝維吹_グラフ_Ai☆$!!.png,OK,3,0.100000,0.800000,0.100000,100.800,80.000,100.000,84.000,SSS,Precision Master,119,6.614785992217899,6.614785992217899,プラチナランカー,
41_滝維吹_グラフ_Deep into you.PNG,OK,3,0.046243,0.820809,0.132948,100.821,82.081,51.613,75.987,AAA+,Amazing Specialist,724,40.24458032240133,40.24458032240133,パープルランカー,
41_滝維吹_グラフ_Fight Is Only Fate.png,OK,3,0.070352,0.743719,0.185930,100.744,74.372,54.902,70.478,AA+,Fast Type,1195,66.42579210672595,66.42579210672595,オレンジランカー,
41_滝維吹_グラフ_It's k(not) lov.PNG,OK,3,0.069767,0.796512,0.133721,100.797,79.651,68.571,77.435,S,Fast Type,584,32.46247915508616,32.46247915508616,パープルランカー,
41_滝維吹_グラフ_LOUDEST BUGS.png,OK,3,0.065000,0.795000,0.140000,100.795,79.500,63.415,76.283,S,Fast Type,696,38.688160088938304,38.688160088938304,パープルランカー,
41_滝維吹_グラフ_Rainbow Stairway.png,OK,3,0.060000,0.810000,0.130000,100.810,81.000,63.158,77.432,S,Amazing Specialist,585,32.51806559199555,32.51806559199555,パープルランカー,
41_滝維吹_グラフ_The・プリティカルパレード♪.PNG,OK,3,0.105000,0.830000,0.065000,100.830,83.000,76.471,81.694,SS,Amazing Specialist,239,13.285158421345193,13.285158421345193,シルバーランカー,
41_滝維吹_グラフ_らびゅ&ピース伝説.PNG,OK,3,0.091954,0.793103,0.114943,100.793,79.310,88.889,81.226,SS,Balanced Player,278,15.453029460811562,15.453029460811562,シルバーランカー,
41_滝維吹_グラフ_スキスキハンター♡(ムービー).PNG,OK,3,0.080925,0.768786,0.150289,100.769,76.879,70.000,75.503,AAA+,Fast Type,769,42.745969983324066,42.745969983324066,パープルランカー,
41_滝維吹_グラフ_セイクリッド ルイン.PNG,OK,3,0.040462,0.791908,0.167630,100.792,79.191,38.889,71.130,AA+,Fast Type,1139,63.312951639799884,63.312951639799884,オレンジランカー,
41_滝維吹_グラフ_セツナDrops.PNG,OK,3,0.045000,0.805000,0.150000,100.805,80.500,46.154,73.631,AAA,Amazing Specialist,937,52.084491384102286,52.084491384102286,レッドランカー,
41_滝維吹_グラフ_プロローグのそのあとへ.png,OK,3,0.125628,0.819095,0.055276,100.819,81.910,61.111,77.750,S,Amazing Specialist,551,30.628126737076155,30.628126737076155,パープルランカー,
41_滝維吹_グラフ_催花雨の片道切符.png,OK,3,0.090000,0.730000,0.180000,100.730,73.000,66.667,71.733,AA+,Fast Type,1090,60.589216231239575,60.589216231239575,オレンジランカー,
41_滝維吹_グラフ_僕のウィーク・ポイント.PNG,OK,3,0.046243,0.843931,0.109827,100.844,84.393,59.259,79.366,S+,Amazing Specialist,419,23.29071706503613,23.29071706503613,ブロンズランカー,
41_滝維吹_グラフ_僕の気持ちを描く.png,OK,3,0.039801,0.791045,0.169154,100.791,79.104,38.095,70.903,AA+,Fast Type,1158,64.36909394107838,64.36909394107838,オレンジランカー,
41_滝維吹_グラフ_熱血☆流星忍法帖.PNG,OK,3,0.098837,0.784884,0.116279,100.785,78.488,91.892,81.169,SS,Balanced Player,281,15.619788771539744,15.619788771539744,シルバーランカー,
41DEC264-A562-456A-B07B-6FC32CAE914D.png,OK,3,0.111732,0.625698,0.262570,100.626,62.570,59.701,61.996,BB,Fast Type,1622,90.16120066703725,90.16120066703725,ホワイトランカー,
42_小鹿ジュイス_グラフ_LOUDEST BUGS.png,OK,3,0.080402,0.839196,0.080402,100.839,83.920,100.000,87.136,SSS+,Precision Master,24,1.3340744858254585,1.3340744858254585,レインボーランカー,
42_小鹿ジュイス_グラフ_Stranger's Sun.PNG,OK,3,0.105000,0.760000,0.135000,100.760,76.000,87.500,78.300,S+,Balanced Player,501,27.84880489160645,27.84880489160645,ブロンズランカー,
42_小鹿ジュイス_グラフ_Unbalanced Triangle.PNG,OK,3,0.040201,0.783920,0.175879,100.784,78.392,37.209,70.155,AA+,Fast Type,1217,67.64869371873263,67.64869371873263,オレンジランカー,
42_小鹿ジュイス_グラフ_僕の気持ちを描く.png,OK,3,0.030151,0.723618,0.246231,100.724,72.362,21.818,62.253,BBB,Fast Type,1616,89.82768204558089,89.82768204558089,ブルーランカー,
42_小鹿ジュイス_グラフ_瞬きSign☆.PNG,OK,3,0.065000,0.815000,0.120000,100.815,81.500,70.270,79.254,S+,Amazing Specialist,425,23.624235686492494,23.624235686492494,ブロンズランカー,
42_朱桜司_グラフ_Deep into you.PNG,OK,3,0.093023,0.843023,0.063953,100.843,84.302,81.481,83.738,SS+,Amazing Specialist,134,7.448582545858811,7.448582545858811,ゴールドランカー,
42_朱桜司_グラフ_Fight Is Only Fate.png,OK,3,0.099502,0.771144,0.129353,100.771,77.114,86.957,79.083,S+,All Round Player,438,24.346859366314618,24.346859366314618,ブロンズランカー,
42_朱桜司_グラフ_Joyful×box.PNG,OK,3,0.034884,0.784884,0.180233,100.785,78.488,32.432,69.277,AA,Fast Type,1283,71.31739855475264,71.31739855475264,グリーンランカー,
42_朱桜司_グラフ_それは残像の消失店.png,OK,3,0.019704,0.546798,0.433498,100.547,54.680,8.696,45.483,F,Fast Type,1793,99.66648137854364,99.66648137854364,ホワイトランカー,
42_朱桜司_グラフ_スキスキハンター♡(3DMV).PNG,OK,3,0.081395,0.831395,0.087209,100.831,83.140,96.552,85.822,SSS,Precision Master,54,3.001667593107282,3.001667593107282,プラチナランカー,
42_朱桜司_グラフ_セイクリッド ルイン.PNG,OK,3,0.052326,0.813953,0.133721,100.814,81.395,56.250,76.366,S,Amazing Specialist,689,38.299055030572546,38.299055030572546,パープルランカー,
42_朱桜司_グラフ_僕のウィーク・ポイント.PNG,OK,3,0.023121,0.820809,0.156069,100.821,82.081,25.806,70.826,AA+,Amazing Specialist,1166,64.81378543635353,64.81378543635353,オレンジランカー,
42_朱桜司_グラフ_終わらないシンフォニア.PNG,OK,3,0.046243,0.780347,0.173410,100.780,78.035,42.105,70.849,AA+,Fast Type,1162,64.59143968871595,64.59143968871595,オレンジランカー,
43_円果望見_グラフ_LOUDEST BUGS.png,OK,3,0.080402,0.819095,0.100503,100.819,81.910,88.889,83.305,SS+,Precision Master,148,8.226792662590327,8.226792662590327,ゴールドランカー,
43_円果望見_グラフ_僕の気持ちを描く.png,OK,3,0.030000,0.705000,0.265000,100.705,70.500,20.339,60.468,BB,Fast Type,1657,92.10672595886604,92.10672595886604,ホワイトランカー,
43_円果望見_グラフ_瞬きSign☆.PNG,OK,3,0.060000,0.820000,0.120000,100.820,82.000,66.667,78.933,S+,Amazing Specialist,455,25.291828793774318,25.291828793774318,ブロンズランカー,
43_月永レオ_グラフ_Deep into you.PNG,OK,3,0.052023,0.838150,0.109827,100.838,83.815,64.286,79.909,S+,Amazing Specialist,377,20.95608671484158,20.95608671484158,ブロンズランカー,
43_月永レオ_グラフ_FORBIDDEN RAIN.png,OK,3,0.130653,0.763819,0.105528,100.764,76.382,89.362,78.978,S+,Balanced Player,451,25.069483046136742,25.069483046136742,ブロンズランカー,
43_月永レオ_グラフ_Joyful×box.PNG,OK,3,0.028902,0.774566,0.196532,100.775,77.457,25.641,67.094,A+,Fast Type,1409,78.3212896053363,78.3212896053363,グリーンランカー,
43_月永レオ_グラフ_ゴーゴー・キッチン.PNG,OK,3,0.029070,0.831395,0.139535,100.831,83.140,34.483,73.408,AAA,Amazing Specialist,955,53.085047248471376,53.085047248471376,レッドランカー,
43_月永レオ_グラフ_セイクリッド ルイン.PNG,OK,3,0.040462,0.803468,0.156069,100.803,80.347,41.176,72.513,AAA,Amazing Specialist,1027,57.087270705947745,57.087270705947745,レッドランカー,
43_月永レオ_グラフ_プロローグのそのあとへ.png,OK,3,0.134328,0.800995,0.064677,100.801,80.100,65.000,77.080,S,Amazing Specialist,616,34.24124513618677,34.24124513618677,パープルランカー,
43_月永レオ_グラフ_僕のウィーク・ポイント.PNG,OK,3,0.028902,0.843931,0.127168,100.844,84.393,37.037,74.922,AAA+,Amazing Specialist,818,45.46970539188438,45.46970539188438,パープルランカー,
43EC566A-1340-4FF1-82EE-5121685B1D02.jpeg,OK,3,0.062147,0.711864,0.225989,100.712,71.186,43.137,65.577,A,Fast Type,1498,83.26848249027238,83.26848249027238,ブルーランカー,
447515ED-4455-4023-9CFA-E342A01CBBEB.jpeg,OK,3,0.175141,0.734463,0.090395,100.734,73.446,68.085,72.374,AAA,Slow Type,1037,57.643135075041684,57.643135075041684,レッドランカー,
44_久遠舞珠_グラフ_BIGBANG REFLECTION!!.png,OK,3,0.080000,0.735000,0.185000,100.735,73.500,60.377,70.875,AA+,Fast Type,1161,64.53585325180656,64.53585325180656,オレンジランカー,
44_久遠舞珠_グラフ_CIVIL WAR.PNG,OK,3,0.060302,0.849246,0.090452,100.849,84.925,80.000,83.940,SS+,Amazing Specialist,124,6.89271817676487,6.89271817676487,プラチナランカー,
44_久遠舞珠_グラフ_Stranger's Sun.PNG,OK,3,0.050251,0.728643,0.221106,100.729,72.864,37.037,65.699,A,Fast Type,1490,82.82379099499722,82.82379099499722,ブルーランカー,
44_久遠舞珠_グラフ_The・プリティカルパレード♪.PNG,OK,3,0.050000,0.805000,0.145000,100.805,80.500,51.282,74.656,AAA+,Amazing Specialist,850,47.24847137298499,47.24847137298499,パープルランカー,
44_久遠舞珠_グラフ_朧.png,OK,3,0.090452,0.763819,0.145729,100.764,76.382,76.596,76.425,S,All Round Player,682,37.90994997220678,37.90994997220678,パープルランカー,
44_瀬名泉_グラフ_Joyful×box.PNG,OK,3,0.034682,0.774566,0.190751,100.775,77.457,30.769,68.119,AA,Fast Type,1356,75.37520844913841,75.37520844913841,グリーンランカー,
44_瀬名泉_グラフ_らびゅ&ピース伝説.PNG,OK,3,0.063953,0.784884,0.151163,100.785,78.488,59.459,74.683,AAA+,Fast Type,847,47.081712062256805,47.081712062256805,パープルランカー,
44_瀬名泉_グラフ_ゴーゴー・キッチン.PNG,OK,3,0.046512,0.825581,0.127907,100.826,82.558,53.333,76.713,S,Amazing Specialist,655,36.40911617565314,36.40911617565314,パープルランカー,
44_瀬名泉_グラフ_セイクリッド ルイン.PNG,OK,3,0.034682,0.797688,0.167630,100.798,79.769,34.286,70.672,AA+,Fast Type,1178,65.48082267926625,65.48082267926625,オレンジランカー,
44_瀬名泉_グラフ_僕のウィーク・ポイント.PNG,OK,3,0.034884,0.813953,0.151163,100.814,81.395,37.500,72.616,AAA,Amazing Specialist,1018,56.5869927737632,56.5869927737632,レッドランカー,
44_瀬名泉_グラフ_終わらないシンフォニア.PNG,OK,3,0.081395,0.837209,0.081395,100.837,83.721,100.000,86.977,SSS+,Precision Master,28,1.556420233463035,1.556420233463035,レインボーランカー,
452A7FCA-3CF5-42F7-92EA-5C028DFDB7F9.jpg,OK,3,0.109589,0.712329,0.178082,100.712,71.233,76.190,72.224,AAA,All Round Player,1049,58.310172317954425,58.310172317954425,レッドランカー,
455CBBAE-18A9-4B87-A1F1-1B4862CDD4F7.png,OK,3,0.067039,0.703911,0.229050,100.704,70.391,45.283,65.369,A,Fast Type,1503,83.54641467481935,83.54641467481935,ブルーランカー,
456F99BE-1F74-4437-A6E6-70A669759BE6.jpg,OK,3,0.090278,0.812500,0.097222,100.813,81.250,96.296,84.259,SSS,Precision Master,105,5.836575875486381,5.836575875486381,プラチナランカー,
45_朔間凛月_グラフ_Joyful×box.PNG,OK,3,0.034884,0.825581,0.139535,100.826,82.558,40.000,74.047,AAA+,Amazing Specialist,898,49.91662034463591,49.91662034463591,パープルランカー,
45_朔間凛月_グラフ_Rainbow Stairway.png,OK,3,0.070000,0.780000,0.150000,100.780,78.000,63.636,75.127,AAA+,Fast Type,798,44.3579766536965,44.3579766536965,パープルランカー,
45_朔間凛月_グラフ_きたさいたま2000.PNG,OK,3,0.051724,0.787356,0.160920,100.787,78.736,48.649,72.718,AAA,Fast Type,1012,56.253474152306836,56.253474152306836,レッドランカー,
45_朔間凛月_グラフ_らびゅ&ピース伝説.PNG,OK,3,0.074713,0.810345,0.114943,100.810,81.034,78.788,80.585,SS,Amazing Specialist,319,17.73207337409672,17.73207337409672,シルバーランカー,
45_朔間凛月_グラフ_スキスキハンター♡(ムービー).PNG,OK,3,0.069767,0.744186,0.186047,100.744,74.419,54.545,70.444,AA+,Fast Type,1198,66.59255141745413,66.59255141745413,オレンジランカー,
45_朔間凛月_グラフ_セイクリッド ルイン.PNG,OK,3,0.075581,0.825581,0.098837,100.826,82.558,86.667,83.380,SS+,Amazing Specialist,144,8.004446914952752,8.004446914952752,ゴールドランカー,
45_朔間凛月_グラフ_プロローグのそのあとへ.png,OK,3,0.080402,0.814070,0.105528,100.814,81.407,86.486,82.423,SS+,Amazing Specialist,196,10.894941634241246,10.894941634241246,シルバーランカー,
45_朔間凛月_グラフ_僕のウィーク・ポイント.PNG,OK,3,0.063584,0.838150,0.098266,100.838,83.815,78.571,82.766,SS+,Amazing Specialist,177,9.838799332962758,9.838799332962758,ゴールドランカー,
45_朔間凛月_グラフ_熱血☆流星忍法帖.PNG,OK,3,0.092486,0.774566,0.132948,100.775,77.457,82.051,78.376,S+,All Round Player,499,27.73763201778766,27.73763201778766,ブロンズランカー,
45_朔間凛月_グラフ_終わらないシンフォニア.PNG,OK,3,0.109827,0.780347,0.109827,100.780,78.035,100.000,82.428,SS+,Balanced Player,195,10.839355197331852,10.839355197331852,シルバーランカー,
45_甘楽チトセ_グラフ_=EYE=.PNG,OK,3,0.045000,0.785000,0.170000,100.785,78.500,41.860,71.172,AA+,Fast Type,1133,62.97943301834352,62.97943301834352,オレンジランカー,
45_甘楽チトセ_グラフ_BIGBANG REFLECTION!!.png,OK,3,0.084577,0.796020,0.119403,100.796,79.602,82.927,80.267,SS,All Round Player,348,19.344080044469152,19.344080044469152,シルバーランカー,
45_甘楽チトセ_グラフ_LOUDEST BUGS.png,OK,3,0.125628,0.814070,0.060302,100.814,81.407,64.865,78.099,S+,Amazing Specialist,518,28.793774319066145,28.793774319066145,ブロンズランカー,
45_甘楽チトセ_グラフ_セツナDrops.PNG,OK,3,0.070000,0.810000,0.120000,100.810,81.000,73.684,79.537,S+,Amazing Specialist,405,22.512506948304615,22.512506948304615,ブロンズランカー,
465667E4-C8CA-4D7C-A4A8-DD10BCBB5E1A.png,OK,3,0.089385,0.692737,0.217877,100.693,69.274,58.182,67.055,A+,Fast Type,1412,78.48804891606449,78.48804891606449,グリーンランカー,
46_朱桜司_グラフ_=EYE=.PNG,OK,3,0.035000,0.795000,0.170000,100.795,79.500,34.146,70.429,AA+,Fast Type,1199,66.64813785436353,66.64813785436353,オレンジランカー,
46_朱桜司_グラフ_BIGBANG REFLECTION!!.png,OK,3,0.090452,0.753769,0.155779,100.754,75.377,73.469,74.995,AAA+,All Round Player,808,44.91384102279044,44.91384102279044,パープルランカー,
46_朱桜司_グラフ_CIVIL WAR.PNG,OK,3,0.035000,0.800000,0.165000,100.800,80.000,35.000,71.000,AA+,Amazing Specialist,1150,63.92440244580322,63.92440244580322,オレンジランカー,
46_朱桜司_グラフ_Dear World(3DMV).PNG,OK,3,0.030000,0.815000,0.155000,100.815,81.500,32.432,71.686,AA+,Amazing Specialist,1093,60.75597554196776,60.75597554196776,オレンジランカー,
46_朱桜司_グラフ_Dear World(ムービー).PNG,OK,3,0.044776,0.865672,0.089552,100.866,86.567,66.667,82.587,SS+,Amazing Specialist,186,10.339077265147303,10.339077265147303,シルバーランカー,
46_朱桜司_グラフ_The・プリティカルパレード♪.PNG,OK,3,0.119403,0.820896,0.059701,100.821,82.090,66.667,79.005,S+,Amazing Specialist,444,24.680377987770985,24.680377987770985,ブロンズランカー,
46_鳴上嵐_グラフ_It's k(not) lov.PNG,OK,3,0.080925,0.780347,0.138728,100.780,78.035,73.684,77.165,S,All Round Player,612,34.018899388549194,34.018899388549194,パープルランカー,
46_鳴上嵐_グラフ_きたさいたま2000.PNG,OK,3,0.063584,0.791908,0.144509,100.792,79.191,61.111,75.575,AAA+,Fast Type,762,42.35686492495831,42.35686492495831,パープルランカー,
46_鳴上嵐_グラフ_らびゅ&ピース伝説.PNG,OK,3,0.063218,0.816092,0.120690,100.816,81.609,68.750,79.037,S+,Amazing Specialist,441,24.5136186770428,24.5136186770428,ブロンズランカー,
46_鳴上嵐_グラフ_ゴーゴー・キッチン.PNG,OK,3,0.040462,0.815029,0.144509,100.815,81.503,43.750,73.952,AAA,Amazing Specialist,908,50.47248471372985,50.47248471372985,レッドランカー,
46_鳴上嵐_グラフ_スキスキハンター♡(ムービー).PNG,OK,3,0.040462,0.710983,0.248555,100.711,71.098,28.000,62.479,BBB,Fast Type,1608,89.38299055030573,89.38299055030573,ブルーランカー,
46_鳴上嵐_グラフ_セイクリッド ルイン.PNG,OK,3,0.046243,0.826590,0.127168,100.827,82.659,53.333,76.794,S,Amazing Specialist,648,36.02001111728738,36.02001111728738,パープルランカー,
46_鳴上嵐_グラフ_プロローグのそのあとへ.png,OK,3,0.099502,0.796020,0.104478,100.796,79.602,97.561,83.194,SS+,Balanced Player,155,8.615897720956086,8.615897720956086,ゴールドランカー,
46_鳴上嵐_グラフ_僕のウィーク・ポイント.PNG,OK,3,0.109827,0.849711,0.040462,100.850,84.971,53.846,78.746,S+,Amazing Specialist,469,26.07003891050584,26.07003891050584,ブロンズランカー,
46_鳴上嵐_グラフ_熱血☆流星忍法帖.PNG,OK,3,0.081395,0.802326,0.116279,100.802,80.233,82.353,80.657,SS,Amazing Specialist,316,17.565314063368536,17.565314063368536,シルバーランカー,
46E35CD3-29E0-4B54-B10B-2ACFEAEC64AD.jpeg,OK,3,0.027778,0.722222,0.250000,100.722,72.222,20.000,61.778,BB,Fast Type,1627,90.43913285158422,90.43913285158422,ホワイトランカー,
46F62E12-2679-4B11-9FF4-E99F91146D10.jpeg,OK,3,0.194286,0.708571,0.097143,100.709,70.857,66.667,70.019,AA+,Slow Type,1228,68.26014452473596,68.26014452473596,オレンジランカー,
473CFC70-FE35-4E2E-9F88-1E45264B4BF9.png,OK,3,0.224719,0.707865,0.067416,100.708,70.787,46.154,65.860,A,Slow Type,1480,82.26792662590327,82.26792662590327,ブルーランカー,
47_月永レオ_グラフ_CIVIL WAR.PNG,OK,3,0.044776,0.820896,0.134328,100.821,82.090,50.000,75.672,AAA+,Amazing Specialist,751,41.745414118954976,41.745414118954976,パープルランカー,
47_月永レオ_グラフ_Dear World(3DMV).PNG,OK,3,0.089552,0.850746,0.059701,100.851,85.075,80.000,84.060,SSS,Amazing Specialist,114,6.336853807670928,6.336853807670928,プラチナランカー,
47_月永レオ_グラフ_Dear World(ムービー).PNG,OK,3,0.040000,0.875000,0.085000,100.875,87.500,64.000,82.800,SS+,Amazing Specialist,175,9.72762645914397,9.72762645914397,ゴールドランカー,
47_月永レオ_グラフ_LOUDEST BUGS.png,OK,3,0.074627,0.840796,0.084577,100.841,84.080,93.750,86.014,SSS+,Precision Master,48,2.668148971650917,2.668148971650917,レインボーランカー,
47_月永レオ_グラフ_Stranger's Sun.PNG,OK,3,0.075000,0.725000,0.200000,100.725,72.500,54.545,68.909,AA,Fast Type,1310,72.81823235130628,72.81823235130628,グリーンランカー,
47_月永レオ_グラフ_The・プリティカルパレード♪.PNG,OK,3,0.055000,0.810000,0.135000,100.810,81.000,57.895,76.379,S,Amazing Specialist,687,38.18788215675375,38.18788215675375,パープルランカー,
47_月永レオ_グラフ_Unbalanced Triangle.PNG,OK,3,0.099502,0.776119,0.124378,100.776,77.612,88.889,79.867,S+,Balanced Player,380,21.12284602556976,21.12284602556976,ブロンズランカー,
47_月永レオ_グラフ_朧.png,OK,3,0.045226,0.773869,0.180905,100.774,77.387,40.000,69.910,AA,Fast Type,1239,68.8715953307393,68.8715953307393,オレンジランカー,
47_月永レオ_グラフ_瞬きSign☆.PNG,OK,3,0.035000,0.840000,0.125000,100.840,84.000,43.750,75.950,AAA+,Amazing Specialist,728,40.46692607003891,40.46692607003891,パープルランカー,
47_逆先夏目_グラフ_Deep into you.PNG,OK,3,0.040698,0.767442,0.191860,100.767,76.744,35.000,68.395,AA,Fast Type,1340,74.48582545858811,74.48582545858811,グリーンランカー,
47_逆先夏目_グラフ_Fight Is Only Fate.png,OK,3,0.075000,0.720000,0.205000,100.720,72.000,53.571,68.314,AA,Fast Type,1348,74.93051695386326,74.93051695386326,グリーンランカー,
47_逆先夏目_グラフ_Joyful×box.PNG,OK,3,0.017341,0.722543,0.260116,100.723,72.254,12.500,60.303,BB,Fast Type,1660,92.27348526959422,92.27348526959422,ホワイトランカー,
47_逆先夏目_グラフ_Rainbow Stairway.png,OK,3,0.050000,0.765000,0.185000,100.765,76.500,42.553,69.711,AA,Fast Type,1252,69.59421901056142,69.59421901056142,オレンジランカー,
47_逆先夏目_グラフ_それは残像の消失店.png,OK,3,0.055000,0.730000,0.215000,100.730,73.000,40.741,66.548,A+,Fast Type,1442,80.1556420233463,80.1556420233463,ブルーランカー,
47_逆先夏目_グラフ_らびゅ&ピース伝説.PNG,OK,3,0.052326,0.796512,0.151163,100.797,79.651,51.429,74.007,AAA+,Fast Type,900,50.0277932184547,50.0277932184547,レッドランカー,
47_逆先夏目_グラフ_スキスキハンター♡(ムービー).PNG,OK,3,0.034884,0.686047,0.279070,100.686,68.605,22.222,59.328,B,Fast Type,1685,93.66314619232907,93.66314619232907,ホワイトランカー,
47_逆先夏目_グラフ_プロローグのそのあとへ.png,OK,3,0.070352,0.788945,0.140704,100.789,78.894,66.667,76.449,S,Fast Type,681,37.85436353529739,37.85436353529739,パープルランカー,
47FC7A38-A91C-4FE3-A94C-B02ABD0CED7E.png,OK,3,0.128492,0.754190,0.117318,100.754,75.419,95.455,79.426,S+,Balanced Player,416,23.12395775430795,23.12395775430795,ブロンズランカー,
480B2B7B-6457-458B-9FF9-F1EB51E052C3.jpeg,OK,3,0.215278,0.743056,0.041667,100.743,74.306,32.432,65.931,A,Slow Type,1474,81.93440800444691,81.93440800444691,ブルーランカー,
48893459-D620-43EF-9E76-7889DD2991B9.png,OK,3,0.167598,0.703911,0.128492,100.704,70.391,86.792,73.671,AAA,All Round Player,930,51.69538632573653,51.69538632573653,レッドランカー,
48_瀬名泉_グラフ_Dear World(ムービー).PNG,OK,3,0.039801,0.840796,0.119403,100.841,84.080,50.000,77.264,S,Amazing Specialist,603,33.51862145636464,33.51862145636464,パープルランカー,
48_瀬名泉_グラフ_The・プリティカルパレード♪.PNG,OK,3,0.075377,0.849246,0.075377,100.849,84.925,100.000,87.940,SSS+,Precision Master,15,0.8337965536409117,0.8337965536409117,レインボーランカー,
48_青葉つむぎ_グラフ_FORBIDDEN RAIN.png,OK,3,0.100503,0.743719,0.155779,100.744,74.372,78.431,75.184,AAA+,All Round Player,797,44.3023902167871,44.3023902167871,パープルランカー,
48_青葉つむぎ_グラフ_Graceful Punishment.PNG,OK,3,0.098837,0.802326,0.098837,100.802,80.233,100.000,84.186,SSS,Precision Master,109,6.0589216231239575,6.0589216231239575,プラチナランカー,
48_青葉つむぎ_グラフ_それは残像の消失店.png,OK,3,0.090452,0.773869,0.135678,100.774,77.387,80.000,77.910,S,All Round Player,538,29.90550305725403,29.90550305725403,ブロンズランカー,
48_青葉つむぎ_グラフ_ゴーゴー・キッチン.PNG,OK,3,0.046243,0.867052,0.086705,100.867,86.705,69.565,83.277,SS+,Amazing Specialist,152,8.449138410227905,8.449138410227905,ゴールドランカー,
48_青葉つむぎ_グラフ_スキスキハンター♡(ムービー).PNG,OK,3,0.058140,0.779070,0.162791,100.779,77.907,52.632,72.852,AAA,Fast Type,1000,55.58643690939411,55.58643690939411,レッドランカー,
48_青葉つむぎ_グラフ_僕のウィーク・ポイント.PNG,OK,3,0.046512,0.848837,0.104651,100.849,84.884,61.538,80.215,SS,Amazing Specialist,352,19.566425792106727,19.566425792106727,シルバーランカー,
48_青葉つむぎ_グラフ_終わらないシンフォニア.PNG,OK,3,0.098266,0.797688,0.104046,100.798,79.769,97.143,83.244,SS+,Balanced Player,153,8.504724847137298,8.504724847137298,ゴールドランカー,
49_春川宙_グラフ_Ai☆$!!.png,OK,3,0.045000,0.705000,0.250000,100.705,70.500,30.508,62.502,BBB,Fast Type,1606,89.27181767648695,89.27181767648695,ブルーランカー,
49_春川宙_グラフ_FORBIDDEN RAIN.png,OK,3,0.105000,0.765000,0.130000,100.765,76.500,89.362,79.072,S+,Balanced Player,440,24.458032240133406,24.458032240133406,ブロンズランカー,
49_春川宙_グラフ_It's k(not) lov.PNG,OK,3,0.057803,0.728324,0.213873,100.728,72.832,42.553,66.777,A+,Fast Type,1426,79.266259032796,79.266259032796,グリーンランカー,
49_春川宙_グラフ_きたさいたま2000.PNG,OK,3,0.051724,0.770115,0.178161,100.770,77.011,45.000,70.609,AA+,Fast Type,1184,65.81434130072262,65.81434130072262,オレンジランカー,
49_春川宙_グラフ_スキスキハンター♡(3DMV).PNG,OK,3,0.034682,0.780347,0.184971,100.780,78.035,31.579,68.744,AA,Fast Type,1322,73.48526959421902,73.48526959421902,グリーンランカー,
49_春川宙_グラフ_スキスキハンター♡(ムービー).PNG,OK,3,0.115607,0.768786,0.115607,100.769,76.879,100.000,81.503,SS,Balanced Player,254,14.118954974986103,14.118954974986103,シルバーランカー,
49_春川宙_グラフ_僕のウィーク・ポイント.PNG,OK,3,0.057471,0.816092,0.126437,100.816,81.609,62.500,77.787,S,Amazing Specialist,548,30.46136742634797,30.46136742634797,パープルランカー,
